product_code,product_name,branch_code,branch_name,region,current_stock,unit,recent_avg_daily_demand,forecast_avg_daily_demand,forecast_total_30d,trend,stock_coverage_days
12.L1.2040.U2427.1,Gạch 20x40 MS U2427 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1104,Viên,0.36800000000000005,0.36800000000000005,11.040000000000001,estimated,2999.9999999999995
12.L1.2040.U2427.2,Gạch 20x40 MS U2427 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,574,Viên,0.19133333333333333,0.19133333333333333,5.74,estimated,3000.0
12.L1.2040.U2427.3,Gạch 20x40 MS U2427 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,6048,Viên,2.016,2.016,60.480000000000004,estimated,3000.0
12.L1.2040.U2428.1,Gạch 20x40 MS U2428 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,751,Viên,0.25033333333333335,0.25033333333333335,7.510000000000001,estimated,3000.0
12.L1.2040.U2428.2,Gạch 20x40 MS U2428 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1364,Viên,0.45466666666666666,0.45466666666666666,13.64,estimated,3000.0
12.L1.2550.2501.10,Gạch 25x50 MS 2501 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3360,Viên,1.12,1.12,33.6,estimated,2999.9999999999995
12.L1.2550.2501.5,Gạch 25x50 MS 2501 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1123,Viên,0.37433333333333335,0.37433333333333335,11.23,estimated,3000.0
12.L1.2550.2502.10,Gạch 25x50 MS 2502 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,766,Viên,0.25533333333333336,0.25533333333333336,7.660000000000001,estimated,2999.9999999999995
12.L1.2550.2502.13,Gạch 25x50 MS 2502 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1488,Viên,0.49600000000000005,0.49600000000000005,14.88,estimated,2999.9999999999995
12.L1.2550.2503.8,Gạch 25x50 MS 2503 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,691,Viên,0.23033333333333333,0.23033333333333333,6.91,estimated,3000.0
12.L1.2550.2504.9,Gạch 25x50 MS 2504 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,487,Viên,0.16233333333333333,0.16233333333333333,4.87,estimated,3000.0
12.L1.2550.2505.10,Gạch 25x50 MS 2505 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1701,Viên,0.5670000000000001,0.5670000000000001,17.01,estimated,2999.9999999999995
12.L1.2550.2505.9,Gạch 25x50 MS 2505 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,985,Viên,0.3283333333333333,0.3283333333333333,9.85,estimated,3000.0
12.L1.2550.2506.5,Gạch 25x50 MS 2506 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1792,Viên,0.5973333333333334,0.5973333333333334,17.92,estimated,2999.9999999999995
12.L1.2550.2507.5,Gạch 25x50 MS 2507 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,956,Viên,0.3186666666666667,0.3186666666666667,9.56,estimated,2999.9999999999995
12.L1.2550.2508.4,Gạch 25x50 MS 2508 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,952,Viên,0.3173333333333333,0.3173333333333333,9.52,estimated,3000.0000000000005
12.L1.2550.2509.5,Gạch 25x50 MS 2509 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,734,Viên,0.24466666666666667,0.24466666666666667,7.34,estimated,3000.0
12.L1.2550.2509.7,Gạch 25x50 MS 2509 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,840,Viên,0.28,0.28,8.4,estimated,2999.9999999999995
12.L1.2550.2510.5,Gạch 25x50 MS 2510 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1664,Viên,0.5546666666666666,0.5546666666666666,16.64,estimated,3000.0
12.L1.2550.25504,Gạch 25x50 MS 25504 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,448,Viên,0.14933333333333335,0.14933333333333335,4.48,estimated,2999.9999999999995
12.L1.2550.25504.1,Gạch 25x50 MS 25504 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,336,Viên,0.112,0.112,3.36,estimated,3000.0
12.L1.2550.26003,Gạch 25x50 MS 26003 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2011,Viên,0.6703333333333333,0.6703333333333333,20.11,estimated,3000.0
12.L1.2550.A2519.3,Gạch 25x50 MS A2519 Loại 1 12 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,494,Viên,0.16466666666666668,0.16466666666666668,4.94,estimated,2999.9999999999995
12.L1.2550.A2519.4,Gạch 25x50 MS A2519 Loại 1 12 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,719,Viên,0.23966666666666667,0.23966666666666667,7.19,estimated,3000.0
12.L1.2550.A2520.3,Gạch 25x50 MS A2520 Loại 1 12 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1447,Viên,0.48233333333333334,0.48233333333333334,14.47,estimated,3000.0
12.L1.2550.U2518.1,Gạch 25x50 MS U2518 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,524,Viên,0.17466666666666666,0.17466666666666666,5.24,estimated,3000.0
12.L1.2550.U2519.1,Gạch 25x50 MS U2519 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,640,Viên,0.21333333333333335,0.21333333333333335,6.4,estimated,3000.0
12.L1.2550.U2522.1,Gạch 25x50 MS U2522 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,448,Viên,0.14933333333333335,0.14933333333333335,4.48,estimated,2999.9999999999995
12.L1.2550.U2523.1,Gạch 25x50 MS U2523 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,768,Viên,0.256,0.256,7.68,estimated,3000.0
12.L1.2550.U2524.1,Gạch 25x50 MS U2524 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,663,Viên,0.221,0.221,6.63,estimated,3000.0
12.L1.2550.U2525.1,Gạch 25x50 MS U2525 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,762,Viên,0.254,0.254,7.62,estimated,3000.0
12.L1.2550.U2526.3,Gạch 25x50 MS U2526 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1736,Viên,0.5786666666666667,0.5786666666666667,17.36,estimated,3000.0
12.L1.2550.U2528.3,Gạch 25x50 MS U2528 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,448,Viên,0.14933333333333335,0.14933333333333335,4.48,estimated,2999.9999999999995
12.L1.2550.U2530.3,Gạch 25x50 MS U2530 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1344,Viên,0.448,0.448,13.44,estimated,3000.0
12.L1.2550.U2533.2,Gạch 25x50 MS U2533 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4928,Viên,1.6426666666666667,1.6426666666666667,49.28,estimated,3000.0
12.L1.2550.U2535.1,Gạch 25x50 MS U2535 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,560,Viên,0.18666666666666668,0.18666666666666668,5.6000000000000005,estimated,3000.0
12.L1.2550.U2540.3,Gạch 25x50 MS U2540 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1120,Viên,0.37333333333333335,0.37333333333333335,11.200000000000001,estimated,3000.0
12.L1.3030.3001.1,Gạch 30x30 MS 3001 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3388,Viên,1.1293333333333335,1.1293333333333335,33.88,estimated,2999.9999999999995
12.L1.3030.3001.3,Gạch 30x30 MS 3001 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,385,Viên,0.12833333333333333,0.12833333333333333,3.8499999999999996,estimated,3000.0
12.L1.3030.3001.8,Gạch 30x30 MS 3001 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1386,Viên,0.46199999999999997,0.46199999999999997,13.86,estimated,3000.0
12.L1.3030.3002.16,Gạch 30x30 MS 3002 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1942,Viên,0.6473333333333334,0.6473333333333334,19.42,estimated,2999.9999999999995
12.L1.3030.3002.18,Gạch 30x30 MS 3002 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1161,Viên,0.38699999999999996,0.38699999999999996,11.61,estimated,3000.0000000000005
12.L1.3030.3005.1,Gạch 30x30 MS 3005 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1540,Viên,0.5133333333333333,0.5133333333333333,15.399999999999999,estimated,3000.0
12.L1.3030.3005.19,Gạch 30x30 MS 3005 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1618,Viên,0.5393333333333333,0.5393333333333333,16.18,estimated,3000.0
12.L1.3030.3005.21,Gạch 30x30 MS 3005 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1084,Viên,0.36133333333333334,0.36133333333333334,10.84,estimated,3000.0
12.L1.3030.3005.22,Gạch 30x30 MS 3005 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1544,Viên,0.5146666666666666,0.5146666666666666,15.439999999999998,estimated,3000.0000000000005
12.L1.3030.3010.10,Gạch 30x30 MS 3010 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,462,Viên,0.154,0.154,4.62,estimated,3000.0
12.L1.3030.3010.13,Gạch 30x30 MS 3010 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1448,Viên,0.4826666666666667,0.4826666666666667,14.48,estimated,3000.0
12.L1.3030.3011.3,Gạch 30x30 MS 3011 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,16940,Viên,5.6466666666666665,5.6466666666666665,169.4,estimated,3000.0
12.L1.3030.3011.4,Gạch 30x30 MS 3011 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,17967,Viên,5.989000000000001,5.989000000000001,179.67000000000002,estimated,2999.9999999999995
12.L1.3030.3014.1,Gạch 30x30 MS 3014 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,28182,Viên,9.394,9.394,281.82,estimated,3000.0
12.L1.3030.3014.2,Gạch 30x30 MS 3014 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4659,Viên,1.5530000000000002,1.5530000000000002,46.59,estimated,2999.9999999999995
12.L1.3030.3015.3,Gạch 30x30 MS 3015 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4225,Viên,1.4083333333333334,1.4083333333333334,42.25,estimated,3000.0
12.L1.3030.3015.4,Gạch 30x30 MS 3015 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2384,Viên,0.7946666666666666,0.7946666666666666,23.84,estimated,3000.0
12.L1.3030.3016.1,Gạch 30x30 MS 3016 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1421,Viên,0.4736666666666667,0.4736666666666667,14.21,estimated,3000.0
12.L1.3030.3018.5,Gạch 30x30 MS 3018 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3080,Viên,1.0266666666666666,1.0266666666666666,30.799999999999997,estimated,3000.0
12.L1.3030.3019.6,Gạch 30x30 MS 3019 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,266,Viên,0.1,0.1,3.0,estimated,2660.0
12.L1.3030.3021.3,Gạch 30x30 MS 3021 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,770,Viên,0.25666666666666665,0.25666666666666665,7.699999999999999,estimated,3000.0
12.L1.3030.3021.3+,Gạch 30x30 MS 3021 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,308,Viên,0.10266666666666667,0.10266666666666667,3.08,estimated,3000.0
12.L1.3030.3021.4,Gạch 30x30 MS 3021 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2310,Viên,0.77,0.77,23.1,estimated,3000.0
12.L1.3030.3022.3,Gạch 30x30 MS 3022 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,231,Viên,0.1,0.1,3.0,estimated,2310.0
12.L1.3030.3023.3,Gạch 30x30 MS 3023 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1386,Viên,0.46199999999999997,0.46199999999999997,13.86,estimated,3000.0
12.L1.3030.3024.4,Gạch 30x30 MS 3024 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,770,Viên,0.25666666666666665,0.25666666666666665,7.699999999999999,estimated,3000.0
12.L1.3030.3026.4,Gạch 30x30 MS 3026 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2310,Viên,0.77,0.77,23.1,estimated,3000.0
12.L1.3030.3026.5,Gạch 30x30 MS 3026 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,770,Viên,0.25666666666666665,0.25666666666666665,7.699999999999999,estimated,3000.0
12.L1.3030.3302.12,Gạch 30x30 MS 3302 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,308,Viên,0.10266666666666667,0.10266666666666667,3.08,estimated,3000.0
12.L1.3030.3302.13,Gạch 30x30 MS 3302 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2559,Viên,0.853,0.853,25.59,estimated,3000.0
12.L1.3030.3305.7,Gạch 30x30 MS 3305 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1302,Viên,0.434,0.434,13.02,estimated,3000.0
12.L1.3030.3306.12,Gạch 30x30 MS 3306 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,889,Viên,0.29633333333333334,0.29633333333333334,8.89,estimated,3000.0
12.L1.3030.3401,Gạch 30x30 MS 3401 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,616,Viên,0.20533333333333334,0.20533333333333334,6.16,estimated,3000.0
12.L1.3030.3401.1,Gạch 30x30 MS 3401 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,5544,Viên,1.8479999999999999,1.8479999999999999,55.44,estimated,3000.0
12.L1.3030.3405.1,Gạch 30x30 MS 3405 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,770,Viên,0.25666666666666665,0.25666666666666665,7.699999999999999,estimated,3000.0
12.L1.3030.3407.2,Gạch 30x30 MS 3407 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2194,Viên,0.7313333333333334,0.7313333333333334,21.94,estimated,2999.9999999999995
12.L1.5050.U5001.1,Gạch 50x50 MS U5001 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3234,Viên,1.078,1.078,32.34,estimated,3000.0
12.L1.5050.U5002.1,Gạch 50x50 MS U5002 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,5376,Viên,1.792,1.792,53.76,estimated,3000.0
12.L1.5050.U5003.1,Gạch 50x50 MS U5003 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,7033,Viên,2.344333333333333,2.344333333333333,70.33,estimated,3000.0
12.L1.5050.U5004.1,Gạch 50x50 MS U5004 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3136,Viên,1.0453333333333332,1.0453333333333332,31.359999999999996,estimated,3000.0000000000005
12.L1.5050.U5005.1,Gạch 50x50 MS U5005 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1344,Viên,0.448,0.448,13.44,estimated,3000.0
12.L1.5050.U5006.1,Gạch 50x50 MS U5006 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4704,Viên,1.568,1.568,47.04,estimated,3000.0
12.L1.5050.U5007.1,Gạch 50x50 MS U5007 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3264,Viên,1.088,1.088,32.64,estimated,3000.0
12.L1.5050.U5008.1,Gạch 50x50 MS U5008 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,6468,Viên,2.156,2.156,64.68,estimated,3000.0
12.L1.5050.U5009.1,Gạch 50x50 MS U5009 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3056,Viên,1.0186666666666668,1.0186666666666668,30.560000000000006,estimated,2999.9999999999995
14.L1.3060.36318D,Gạch 30x60 MS 36318D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,161,Viên,0.1,0.1,3.0,estimated,1610.0
14.L1.3060.A36308.2,Gạch 30x60 MS A36308 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,504,Viên,0.168,0.168,5.04,estimated,3000.0
14.L1.3060.A36308D.1,Gạch 30x60 MS A36308D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,308,Viên,0.10266666666666667,0.10266666666666667,3.08,estimated,3000.0
14.L1.3060.A36310.5,Gạch 30x60 MS A36310 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,238,Viên,0.1,0.1,3.0,estimated,2380.0
14.L1.3060.A36310.7,Gạch 30x60 MS A36310 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2062,Viên,0.6873333333333334,0.6873333333333334,20.62,estimated,3000.0
14.L1.3060.A36310D.5,Gạch 30x60 MS A36310D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,350,Viên,0.11666666666666667,0.11666666666666667,3.5,estimated,3000.0
14.L1.3060.A36311D.2,Gạch 30x60 MS A36311D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4452,Viên,1.4840000000000002,1.4840000000000002,44.52,estimated,2999.9999999999995
14.L1.3060.A36318.3,Gạch 30x60 MS A36318 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1671,Viên,0.557,0.557,16.71,estimated,2999.9999999999995
14.L1.3060.A36318D.2,Gạch 30x60 MS A36318D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,854,Viên,0.2846666666666667,0.2846666666666667,8.540000000000001,estimated,3000.0
14.L1.3060.A36318D.4,Gạch 30x60 MS A36318D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,332,Viên,0.11066666666666668,0.11066666666666668,3.3200000000000003,estimated,2999.9999999999995
14.L1.3060.A36320D.5,Gạch 30x60 MS A36320D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,196,Viên,0.1,0.1,3.0,estimated,1960.0
14.L1.3060.A36408.1,Gạch 30x60 MS A36408 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,483,Viên,0.161,0.161,4.83,estimated,3000.0
14.L1.3060.A36408.2,Gạch 30x60 MS A36408 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,371,Viên,0.12366666666666666,0.12366666666666666,3.71,estimated,3000.0
14.L1.3060.A36410.3,Gạch 30x60 MS A36410 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,210,Viên,0.1,0.1,3.0,estimated,2100.0
14.L1.3060.A36410.7,Gạch 30x60 MS A36410 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,723,Viên,0.24100000000000002,0.24100000000000002,7.23,estimated,2999.9999999999995
14.L1.3060.A36411.3,Gạch 30x60 MS A36411 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,182,Viên,0.1,0.1,3.0,estimated,1820.0
14.L1.3060.A36418.3,Gạch 30x60 MS A36418 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,789,Viên,0.263,0.263,7.890000000000001,estimated,3000.0
14.L1.3060.A36418.4,Gạch 30x60 MS A36418 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1822,Viên,0.6073333333333333,0.6073333333333333,18.22,estimated,3000.0000000000005
14.L1.3060.A36420.5,Gạch 30x60 MS A36420 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1008,Viên,0.336,0.336,10.08,estimated,3000.0
14.L1.3060.A36801.3,Gạch 30x60 MS A36801 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1400,Viên,0.4666666666666667,0.4666666666666667,14.0,estimated,3000.0
14.L1.3060.A36801.4,Gạch 30x60 MS A36801 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,336,Viên,0.112,0.112,3.36,estimated,3000.0
14.L1.3060.A36801.8,Gạch 30x60 MS A36801 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3301,Viên,1.1003333333333332,1.1003333333333332,33.01,estimated,3000.0000000000005
14.L1.3060.A36801D.7,Gạch 30x60 MS A36801D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,602,Viên,0.2006666666666667,0.2006666666666667,6.0200000000000005,estimated,2999.9999999999995
14.L1.3060.A36801V.3,Gạch 30x60 MS A36801V Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,613,Viên,0.20433333333333334,0.20433333333333334,6.13,estimated,3000.0
14.L1.3060.A36818.2,Gạch 30x60 MS A36818 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,508,Viên,0.16933333333333334,0.16933333333333334,5.08,estimated,3000.0
14.L1.3060.A36818.4,Gạch 30x60 MS A36818 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1190,Viên,0.39666666666666667,0.39666666666666667,11.9,estimated,3000.0
14.L1.3060.A36818D.4,Gạch 30x60 MS A36818D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,483,Viên,0.161,0.161,4.83,estimated,3000.0
14.L1.3060.A36821.1,Gạch 30x60 MS A36821 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2155,Viên,0.7183333333333334,0.7183333333333334,21.55,estimated,3000.0
14.L1.3060.A36821.4,Gạch 30x60 MS A36821 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2559,Viên,0.853,0.853,25.59,estimated,3000.0
14.L1.3060.A36821D.1,Gạch 30x60 MS A36821D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,28,Viên,0.1,0.1,3.0,estimated,280.0
14.L1.3060.A36821D.3,Gạch 30x60 MS A36821D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,224,Viên,0.1,0.1,3.0,estimated,2240.0
14.L1.3060.A36918.1,Gạch 30x60 MS A36918 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,56,Viên,0.1,0.1,3.0,estimated,560.0
14.L1.3060.A36918.4,Gạch 30x60 MS A36918 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,846,Viên,0.28200000000000003,0.28200000000000003,8.46,estimated,2999.9999999999995
14.L1.3060.A36921.1,Gạch 30x60 MS A36921 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,518,Viên,0.17266666666666666,0.17266666666666666,5.18,estimated,3000.0
14.L1.3060.A36921.3,Gạch 30x60 MS A36921 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2058,Viên,0.686,0.686,20.580000000000002,estimated,2999.9999999999995
14.L1.3060.US36AG901,Gạch 30x60 Mỏng MS US36AG901 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1459,Viên,0.48633333333333334,0.48633333333333334,14.59,estimated,3000.0
14.L1.3060.US36AG901D,Gạch 30x60 Mỏng MS US36AG901D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,238,Viên,0.1,0.1,3.0,estimated,2380.0
14.L1.3060.US36AW801,Gạch 30x60 Mỏng MS US36AW801 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,909,Viên,0.303,0.303,9.09,estimated,3000.0
14.L1.3060.US36CB806,Gạch 30x60 Mỏng MS US36CB806 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1778,Viên,0.5926666666666667,0.5926666666666667,17.78,estimated,3000.0
14.L1.3060.US36CN906,Gạch 30x60 Mỏng MS US36CN906 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2355,Viên,0.785,0.785,23.55,estimated,3000.0
14.L1.3060.US36CW807,Gạch 30x60 Mỏng MS US36CW807 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1230,Viên,0.41000000000000003,0.41000000000000003,12.3,estimated,2999.9999999999995
14.L1.3060.US36LB907,Gạch 30x60 Mỏng MS US36LB907 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,887,Viên,0.2956666666666667,0.2956666666666667,8.870000000000001,estimated,3000.0
14.L1.3060.US36LB907D,Gạch 30x60 Mỏng MS US36LB907D Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,714,Viên,0.23800000000000002,0.23800000000000002,7.140000000000001,estimated,3000.0
14.L1.4080.48803.1,Gạch 40x80 MS 48803 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,672,Viên,0.224,0.224,6.72,estimated,3000.0
14.L1.4080.48807.2,Gạch 40x80 MS 48807 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,532,Viên,0.17733333333333334,0.17733333333333334,5.32,estimated,3000.0
14.L1.4080.48807.3,Gạch 40x80 MS 48807 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2892,Viên,0.9640000000000001,0.9640000000000001,28.92,estimated,2999.9999999999995
14.L1.4080.48812.1,Gạch 40x80 MS 48812 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,14,Viên,0.1,0.1,3.0,estimated,140.0
14.L1.4080.48822,Gạch 40x80 MS 48822 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,329,Viên,0.10966666666666666,0.10966666666666666,3.29,estimated,3000.0
14.L1.4080.48868.2,Gạch 40x80 MS 48868 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,224,Viên,0.1,0.1,3.0,estimated,2240.0
14.L1.4080.48868.3,Gạch 40x80 MS 48868 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,658,Viên,0.21933333333333332,0.21933333333333332,6.58,estimated,3000.0
14.L1.4080.48868.7,Gạch 40x80 MS 48868 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,140,Viên,0.1,0.1,3.0,estimated,1400.0
14.L1.4080.48868.8,Gạch 40x80 MS 48868 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1188,Viên,0.396,0.396,11.88,estimated,3000.0
14.L1.4080.48868.9,Gạch 40x80 MS 48868 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,567,Viên,0.189,0.189,5.67,estimated,3000.0
14.L1.4080.48903.2,Gạch 40x80 MS 48903 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,607,Viên,0.20233333333333334,0.20233333333333334,6.07,estimated,3000.0
14.L1.4080.48903DU,Gạch 40x80 MS 48903DU Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,245,Viên,0.1,0.1,3.0,estimated,2450.0
